127.0.0.1 - - [03/Feb/2017:15:11:25 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:11:25 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:11:25 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:11:50 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:11:50 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:11:51 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:09 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:09 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:12:10 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:10 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:12:11 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2283
127.0.0.1 - - [03/Feb/2017:15:14:13 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2298
127.0.0.1 - - [03/Feb/2017:15:14:13 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:15:03 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2306
127.0.0.1 - - [03/Feb/2017:15:15:03 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:15:03 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:15:12 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2338
127.0.0.1 - - [03/Feb/2017:15:15:22 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2370
127.0.0.1 - - [03/Feb/2017:15:15:22 +0800] "GET /myweb/css/index.css HTTP/1.1" 200 494
127.0.0.1 - - [03/Feb/2017:15:15:28 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2386
127.0.0.1 - - [03/Feb/2017:15:16:16 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:16:16 +0800] "GET /myweb/css/index.css HTTP/1.1" 200 371
127.0.0.1 - - [03/Feb/2017:15:30:29 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2386
127.0.0.1 - - [03/Feb/2017:15:30:29 +0800] "GET /myweb/css/index.css HTTP/1.1" 200 672
127.0.0.1 - - [03/Feb/2017:15:31:42 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2430
127.0.0.1 - - [03/Feb/2017:15:31:42 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:32:14 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:32:14 +0800] "GET /myweb/css/index.css HTTP/1.1" 200 614
127.0.0.1 - - [03/Feb/2017:15:32:41 +0800] "GET /myweb/pages/index.html HTTP/1.1" 200 2433
127.0.0.1 - - [03/Feb/2017:15:32:41 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:32:41 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:32:41 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:32:53 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:33:41 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:33:41 +0800] "GET /myweb/css/index.css HTTP/1.1" 200 692
127.0.0.1 - - [03/Feb/2017:15:33:42 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:33:42 +0800] "GET /myweb/css/index.css HTTP/1.1" 304 -
127.0.0.1 - - [03/Feb/2017:15:33:42 +0800] "GET /myweb/pages/index.html HTTP/1.1" 304 -
